train_sample_id,utterance_id,transcript,emotion_4class,emotion_id,valence,arousal,dominance,session,speaker_id,duration,char_count,word_count,has_transcript
iemocap_train_04567,Ses05F_script03_2_F001,Only a trivial little broach.,neutral,0,2.0,3.0,3.5,Ses05,Ses05F,2.4199375,29,5,True
iemocap_train_04568,Ses05F_script03_2_F003,You worked the whole thing up in your jealous imagination.,neutral,0,2.5,3.0,3.5,Ses05,Ses05F,3.1199375,58,10,True
iemocap_train_04569,Ses05F_script03_2_F004,"maybe just a little, but--",neutral,0,2.5,2.5,3.0,Ses05,Ses05F,2.5899375,26,5,True
iemocap_train_04570,Ses05F_script03_2_F005,And what of it?,neutral,0,2.5,4.0,3.0,Ses05,Ses05F,1.61,15,4,True
iemocap_train_04571,Ses05F_script03_2_F006,"Well, I- he got a lot of pleasure out of it and it didn't hurt me.",neutral,0,4.0,3.0,4.0,Ses05,Ses05F,3.8399375,66,16,True
iemocap_train_04572,Ses05F_script03_2_F010,I don't see why you want any. You've already had three glasses.,neutral,0,2.0,3.0,3.5,Ses05,Ses05F,3.5,63,12,True
iemocap_train_04573,Ses05F_script03_2_F011,"Well, it seems silly to go on and on in such a thing.",neutral,0,2.0,3.0,3.5,Ses05,Ses05F,3.4499375,53,13,True
iemocap_train_04574,Ses05F_script03_2_F012,It's becoming a habit with you.,neutral,0,2.5,2.5,3.5,Ses05,Ses05F,2.3799375,31,6,True
iemocap_train_04575,Ses05F_script03_2_F014,Just making myself fascinating for you.,neutral,0,2.5,2.5,3.5,Ses05,Ses05F,3.3,39,6,True
iemocap_train_04576,Ses05F_script03_2_F018,"Um, It doesn't seem to have worked such wonders with you.",angry,1,1.5,3.5,4.0,Ses05,Ses05F,3.14,57,11,True
iemocap_train_04577,Ses05F_script03_2_F019,"adder don't snap, they sting.",angry,1,3.0,3.0,3.5,Ses05,Ses05F,2.1899375,29,5,True
iemocap_train_04578,Ses05F_script03_2_F020,They sting.,angry,1,3.0,3.0,3.0,Ses05,Ses05F,1.2099375,11,2,True
iemocap_train_04579,Ses05F_script03_2_F021,"I don't care if they bark and roll around like hoops, okay.",angry,1,1.0,4.0,4.5,Ses05,Ses05F,3.9399375,59,12,True
iemocap_train_04580,Ses05F_script03_2_F022,"Yes, I did quite a bit.",neutral,0,4.0,3.5,3.5,Ses05,Ses05F,1.8999375,23,6,True
iemocap_train_04581,Ses05F_script03_2_F023,Mind your own business.,angry,1,2.5,2.5,3.0,Ses05,Ses05F,1.4799375,23,4,True
iemocap_train_04582,Ses05F_script03_2_F024,"Oh dear, you really are becoming quite insufferable. I would imagine it's because you're drunk.",angry,1,2.0,3.0,4.5,Ses05,Ses05F,5.2,95,15,True
iemocap_train_04583,Ses05F_script03_2_F027,"Not very funny, dear, you better have some more brandy.",angry,1,2.5,2.0,3.0,Ses05,Ses05F,3.05,55,10,True
iemocap_train_04584,Ses05F_script03_2_F029,Why?,angry,1,1.5,3.5,4.0,Ses05,Ses05F,1.4199375,4,1,True
iemocap_train_04585,Ses05F_script03_2_F030,There aren't any people upstairs; it's a photographer's studio.,angry,1,2.5,3.5,3.5,Ses05,Ses05F,3.34,63,9,True
iemocap_train_04586,Ses05F_script03_2_F031,They're away in Tunis.,angry,1,4.0,2.5,3.5,Ses05,Ses05F,2.0599375,22,4,True
iemocap_train_04587,Ses05F_script03_2_F032,Turn it on again.,angry,1,2.0,2.5,4.0,Ses05,Ses05F,2.17,17,4,True
iemocap_train_04588,Ses05F_script03_2_F033,"Fine, if you insist on being completely insolent.",angry,1,1.5,3.5,4.5,Ses05,Ses05F,5.3499375,49,8,True
iemocap_train_04589,Ses05F_script03_2_F034,"Well, do try to control yourself darling.",angry,1,2.0,3.5,4.0,Ses05,Ses05F,2.8299375,41,7,True
iemocap_train_04590,Ses05F_script03_2_F035,You really do need to develop uh a clearer head.,angry,1,2.0,2.5,4.0,Ses05,Ses05F,4.0399375,48,10,True
iemocap_train_04591,Ses05F_script03_2_F036,I- I hate you.,angry,1,1.5,4.0,4.0,Ses05,Ses05F,2.28,14,4,True
iemocap_train_04592,Ses05F_script03_2_F037,I hate you.,angry,1,2.0,3.5,4.0,Ses05,Ses05F,1.23,11,3,True
iemocap_train_04593,Ses05F_script03_2_F038,"No, no. I'm tired of listening to you. You're boorish and idiotic and completely overbearing.",angry,1,1.0,4.5,5.0,Ses05,Ses05F,6.85,93,15,True
iemocap_train_04594,Ses05F_script03_2_F039,"Yeah, very amusing. Let me go. I'm getting out of here. I can't believe I intended to marry you.",angry,1,1.0,4.0,5.0,Ses05,Ses05F,6.0599375,96,19,True
iemocap_train_04595,Ses05F_script03_2_F040,"Oh, marry you again? I must have been insane. What was I thinking? I mean, you're completely outrageous.",angry,1,1.0,4.5,5.0,Ses05,Ses05F,7.27,104,18,True
iemocap_train_04596,Ses05F_script03_2_F041,Beast; brute; cad; whore,angry,1,1.5,4.0,5.0,Ses05,Ses05F,3.73,24,4,True
iemocap_train_04597,Ses05M_impro01_F000,Can I help you?,neutral,0,3.0,2.5,2.5,Ses05,Ses05F,1.6080625,15,4,True
iemocap_train_04598,Ses05M_impro01_F001,"Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..",neutral,0,3.0,2.5,3.0,Ses05,Ses05F,9.2899375,123,27,True
iemocap_train_04599,Ses05M_impro01_F002,"Right, but this is the wrong form. Somebody gave you the wrong form.",neutral,0,3.0,3.0,3.0,Ses05,Ses05F,3.92,68,13,True
iemocap_train_04600,Ses05M_impro01_F003,"Yeah. So, I can't -- I can't do anything-",neutral,0,3.0,2.5,3.0,Ses05,Ses05F,2.8,41,9,True
iemocap_train_04601,Ses05M_impro01_F004,"No, but this is for um- replacements and you need a new -- whole new license as a California --",neutral,0,3.0,3.0,3.0,Ses05,Ses05F,7.1299375,95,20,True
iemocap_train_04602,Ses05M_impro01_F006,"No, I understand and there are a lot of people here. But what I'm telling you is that it's different for different states and since your getting a new license in the state of California -- You have to fill out a different form than you did.",neutral,0,2.5,3.5,4.0,Ses05,Ses05F,10.75,240,47,True
iemocap_train_04603,Ses05M_impro01_F009,I know.,neutral,0,2.5,3.0,2.5,Ses05,Ses05F,1.3899375,7,2,True
iemocap_train_04604,Ses05M_impro01_F012,Yeah. I know it's gonna take a minute. But you-- so you might as well get started now.,neutral,0,2.5,3.0,3.0,Ses05,Ses05F,3.6,86,18,True
iemocap_train_04605,Ses05M_impro01_F021,I'm gonna- I'm gonna bring security over and have them escort you out.,angry,1,1.5,4.0,4.5,Ses05,Ses05F,4.49,70,13,True
iemocap_train_04606,Ses05M_impro01_F023,"Well, that's unfortunate, sir. You're gonna have to go stand in the other line now.",angry,1,2.0,3.5,4.5,Ses05,Ses05F,4.3199375,83,15,True
iemocap_train_04607,Ses05M_impro02_F012,What would be the worst that would happen if they found you somewhere else?,neutral,0,2.6667,2.6667,2.0,Ses05,Ses05F,3.2599375,75,14,True
iemocap_train_04608,Ses05M_impro02_F013,"Well, they're so young.",sad,2,1.6667,3.0,2.6667,Ses05,Ses05F,2.3,23,4,True
iemocap_train_04609,Ses05M_impro02_F020,It's just so much.,sad,2,1.0,3.6667,2.0,Ses05,Ses05F,2.86,18,4,True
iemocap_train_04610,Ses05M_impro02_F021,[GARBAGE] You have to write me everyday.,sad,2,2.0,3.0,3.0,Ses05,Ses05F,4.31,40,7,True
iemocap_train_04611,Ses05M_impro02_F023,okay.,sad,2,1.6667,3.3333,1.3333,Ses05,Ses05F,1.2599375,5,1,True
iemocap_train_04612,Ses05M_impro02_F024,[GARBAGE],sad,2,1.3333,3.0,1.3333,Ses05,Ses05F,1.4199375,9,1,True
iemocap_train_04613,Ses05M_impro03_F000,what?,neutral,0,4.0,2.6667,2.0,Ses05,Ses05F,1.4399375,5,1,True
iemocap_train_04614,Ses05M_impro03_F002,When?,happy,3,4.3333,3.0,2.6667,Ses05,Ses05F,1.0199375,5,1,True
iemocap_train_04615,Ses05M_impro03_F003,"Oh, what, how- where how did you do it?",happy,3,4.0,3.3333,2.6667,Ses05,Ses05F,3.4499375,39,9,True
iemocap_train_04616,Ses05M_impro03_F004,Okay good. I I assumed.,happy,3,4.0,3.3333,2.6667,Ses05,Ses05F,2.75,23,5,True
iemocap_train_04617,Ses05M_impro03_F005,oh-,happy,3,4.3333,3.0,2.0,Ses05,Ses05F,1.9499375,3,1,True
iemocap_train_04618,Ses05M_impro03_F006,uh-huh,neutral,0,3.6667,2.3333,1.6667,Ses05,Ses05F,1.3799375,6,1,True
iemocap_train_04619,Ses05M_impro03_F007,"Oh, my God. That's so dramatic.",happy,3,4.6667,3.6667,3.0,Ses05,Ses05F,4.2399375,31,6,True
iemocap_train_04620,Ses05M_impro03_F008,so cute.,happy,3,4.3333,3.6667,3.0,Ses05,Ses05F,2.1899375,8,2,True
iemocap_train_04621,Ses05M_impro03_F009,"No, it's totally original, though.",happy,3,4.3333,3.6667,2.6667,Ses05,Ses05F,2.5,34,5,True
iemocap_train_04622,Ses05M_impro03_F010,oh.,happy,3,4.0,2.6667,2.0,Ses05,Ses05F,1.31,3,1,True
iemocap_train_04623,Ses05M_impro03_F011,"Oh, Then you had a whole weekend of camping?",happy,3,4.0,3.0,2.6667,Ses05,Ses05F,3.8299375,44,9,True
iemocap_train_04624,Ses05M_impro03_F012,"Oh, right. sure [LAUGHTER]",happy,3,4.6667,4.0,2.0,Ses05,Ses05F,3.6399375,26,4,True
iemocap_train_04625,Ses05M_impro03_F013,So where are you going to have your wedding?,happy,3,4.0,2.3333,2.3333,Ses05,Ses05F,2.18,44,9,True
iemocap_train_04626,Ses05M_impro03_F014,Yeah. of course.,happy,3,4.0,3.3333,2.6667,Ses05,Ses05F,2.5799375,16,3,True
iemocap_train_04627,Ses05M_impro03_F015,Okay Okay.,happy,3,4.3333,3.3333,2.3333,Ses05,Ses05F,1.81,10,2,True
iemocap_train_04628,Ses05M_impro03_F016,Where is she right now?,happy,3,4.0,2.6667,2.3333,Ses05,Ses05F,1.8399375,23,5,True
iemocap_train_04629,Ses05M_impro03_F017,"Yeah,I'll hang out with the both of you.",happy,3,4.0,2.3333,2.3333,Ses05,Ses05F,3.0599375,40,8,True
iemocap_train_04630,Ses05M_impro03_F018,yes.,happy,3,4.0,3.3333,3.0,Ses05,Ses05F,1.15,4,1,True
iemocap_train_04631,Ses05M_impro03_F019,Oh I'm so excited for you.,happy,3,4.0,3.0,2.3333,Ses05,Ses05F,2.97,26,6,True
iemocap_train_04632,Ses05M_impro03_F020,oh.,happy,3,4.3333,2.3333,2.3333,Ses05,Ses05F,1.1599375,3,1,True
iemocap_train_04633,Ses05M_impro03_F021,"Oh, my gosh. You told your parents already? and everything",happy,3,3.6667,3.0,2.6667,Ses05,Ses05F,4.22625,58,10,True
iemocap_train_04634,Ses05M_impro03_F022,Are they so excited?,happy,3,4.0,3.0,2.6667,Ses05,Ses05F,2.23,20,4,True
iemocap_train_04635,Ses05M_impro03_F023,Are you guys gonna have kids?,happy,3,4.0,3.3333,2.6667,Ses05,Ses05F,1.9599375,29,6,True
iemocap_train_04636,Ses05M_impro03_F026,Are you going to start right away?,neutral,0,3.0,3.3333,2.3333,Ses05,Ses05F,2.0599375,34,7,True
iemocap_train_04637,Ses05M_impro03_F027,"Yeah, have you ever like lived with someone else before?",neutral,0,3.3333,2.6667,2.6667,Ses05,Ses05F,3.73,56,10,True
iemocap_train_04638,Ses05M_impro03_F030,Oooh,neutral,0,4.3333,2.3333,2.0,Ses05,Ses05F,1.62,4,1,True
iemocap_train_04639,Ses05M_impro03_F031,"That's incredible yeah ,Congratulations.",happy,3,4.3333,2.6667,2.6667,Ses05,Ses05F,3.1099375,40,4,True
iemocap_train_04640,Ses05M_impro04_F001,Really? It's been that long?,neutral,0,1.5,3.0,3.5,Ses05,Ses05F,2.3499375,28,5,True
iemocap_train_04641,Ses05M_impro04_F002,Wow.,neutral,0,2.5,3.0,2.5,Ses05,Ses05F,1.4699375,4,1,True
iemocap_train_04642,Ses05M_impro04_F003,What have you been trying?,neutral,0,2.5,2.5,3.0,Ses05,Ses05F,2.25,26,5,True
iemocap_train_04643,Ses05M_impro04_F004,Right.,neutral,0,2.5,2.0,2.5,Ses05,Ses05F,1.2899375,6,1,True
iemocap_train_04644,Ses05M_impro04_F005,"Well, I mean, right now I'm just doing a little bit of everything. And I don't- I don't think that I'm in like a profession, like career oriented place.",neutral,0,2.5,2.5,4.0,Ses05,Ses05F,9.2199375,152,29,True
iemocap_train_04645,Ses05M_impro04_F006,"No. I'm just working in restaurants and stuff. But, I'm also trying to audition and what not. So, it's --",neutral,0,2.5,2.5,3.5,Ses05,Ses05F,6.5899375,105,20,True
iemocap_train_04646,Ses05M_impro04_F007,Really?,neutral,0,2.5,2.0,2.5,Ses05,Ses05F,1.6999375,7,1,True
iemocap_train_04647,Ses05M_impro04_F008,"L.A. is really hard. I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and",neutral,0,2.0,3.5,4.0,Ses05,Ses05F,8.09,136,28,True
iemocap_train_04648,Ses05M_impro04_F009,"I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just",neutral,0,3.0,3.0,3.5,Ses05,Ses05F,4.34,92,20,True
iemocap_train_04649,Ses05M_impro04_F010,are you going into the bars every night?,neutral,0,2.5,2.5,3.0,Ses05,Ses05F,2.7799375,40,8,True
iemocap_train_04650,Ses05M_impro04_F011,"Well, I don't really know. I don't I don't know you in like a job situation, so.",neutral,0,2.5,2.5,3.5,Ses05,Ses05F,4.5,80,17,True
iemocap_train_04651,Ses05M_impro04_F012,"Wow. I don't -- I mean, do you- do you have an attitude problem when you're on the job?",neutral,0,2.5,3.0,3.0,Ses05,Ses05F,4.6,87,19,True
iemocap_train_04652,Ses05M_impro04_F013,Maybe [garbage].,neutral,0,2.5,2.0,3.0,Ses05,Ses05F,1.6299375,16,2,True
iemocap_train_04653,Ses05M_impro04_F014,"Right. Maybe you have, like, you know a little bit of an abrasive vibe or something.",neutral,0,2.5,2.0,3.5,Ses05,Ses05F,6.05,84,16,True
iemocap_train_04654,Ses05M_impro04_F015,I don't know. I'm I'm just trying --,neutral,0,2.0,3.5,3.0,Ses05,Ses05F,2.6499375,36,8,True
iemocap_train_04655,Ses05M_impro04_F016,Are you getting defensive?,neutral,0,3.0,2.5,3.5,Ses05,Ses05F,1.91,26,4,True
iemocap_train_04656,Ses05M_impro04_F017,Yeah. That might be something you want to look at. I mean --,neutral,0,3.0,3.5,3.0,Ses05,Ses05F,3.62,60,13,True
iemocap_train_04657,Ses05M_impro04_F018,Okay.,neutral,0,2.5,2.5,3.0,Ses05,Ses05F,1.2199375,5,1,True
iemocap_train_04658,Ses05M_impro04_F019,I understand.,neutral,0,2.5,2.5,3.5,Ses05,Ses05F,1.66,13,2,True
iemocap_train_04659,Ses05M_impro04_F020,"Yeah, it's stressful. I recognize that.",neutral,0,2.5,2.0,3.0,Ses05,Ses05F,2.34,39,6,True
iemocap_train_04660,Ses05M_impro04_F021,ah.,neutral,0,2.5,3.0,2.5,Ses05,Ses05F,1.3799375,3,1,True
iemocap_train_04661,Ses05M_impro04_F022,"Not- Not selling pot, right?",neutral,0,3.0,2.5,3.5,Ses05,Ses05F,2.34,28,5,True
iemocap_train_04662,Ses05M_impro04_F023,Okay so.,neutral,0,4.0,3.0,3.0,Ses05,Ses05F,1.37,8,2,True
iemocap_train_04663,Ses05M_impro04_F024,Fair enough.,neutral,0,4.0,2.5,3.5,Ses05,Ses05F,1.4499375,12,2,True
iemocap_train_04664,Ses05M_impro04_F026,"Sorry. So, let's see. What else? What's available? What? Um. Hmm.",neutral,0,2.5,3.0,3.5,Ses05,Ses05F,7.0799375,65,11,True
iemocap_train_04665,Ses05M_impro04_F027,"Well, not off the top of head. It will just take you know take a minute. But do you have any, like, special skills?",neutral,0,2.5,3.5,3.0,Ses05,Ses05F,5.2,115,24,True
iemocap_train_04666,Ses05M_impro04_F028,"Well, maybe we can find you something with juggling.",neutral,0,4.0,3.0,3.0,Ses05,Ses05F,3.67,52,9,True
iemocap_train_04667,Ses05M_impro04_F029,Have you checked out Craig's List and stuff?,neutral,0,4.0,2.5,3.5,Ses05,Ses05F,2.2899375,44,8,True
iemocap_train_04668,Ses05M_impro04_F030,"What if you do kids parties? oh, come on.",neutral,0,4.0,3.0,3.5,Ses05,Ses05F,3.62,41,9,True
iemocap_train_04669,Ses05M_impro04_F031,Okay. All right.,neutral,0,4.0,2.5,3.0,Ses05,Ses05F,1.7799375,16,3,True
iemocap_train_04670,Ses05M_impro04_F032,"Okay. Well, fine. we won't- I won't argue with you about that.",neutral,0,3.0,3.0,3.5,Ses05,Ses05F,4.8,62,12,True
iemocap_train_04671,Ses05M_impro04_F034,"That's rough. I'm really sorry, Ryan.",neutral,0,3.0,3.0,3.5,Ses05,Ses05F,3.0599375,37,6,True
iemocap_train_04672,Ses05M_impro04_F035,"Well, um, is that kinda like the side of you that you let people see when you go into these job interviews?",neutral,0,2.5,2.5,3.0,Ses05,Ses05F,8.2099375,107,22,True
iemocap_train_04673,Ses05M_impro04_F036,"Okay. Well, that's good. Yeah, I mean, you're you're- when you're happy you're a pretty personable guy. And I don't --I don't",neutral,0,3.5,2.5,3.5,Ses05,Ses05F,8.4799375,125,22,True
iemocap_train_04674,Ses05M_impro04_F037,I can't see where the issue would be. so,neutral,0,2.5,2.5,3.0,Ses05,Ses05F,3.27,40,9,True
iemocap_train_04675,Ses05M_impro05_F000,Hmm. Hmm.,neutral,0,3.0,2.3333,2.0,Ses05,Ses05F,1.56,9,2,True
iemocap_train_04676,Ses05M_impro05_F001,How long ago was that?,neutral,0,3.0,2.6667,1.6667,Ses05,Ses05F,1.7799375,22,5,True
iemocap_train_04677,Ses05M_impro05_F002,Uh-Hmm.,neutral,0,3.0,1.6667,2.0,Ses05,Ses05F,1.37,7,1,True
iemocap_train_04678,Ses05M_impro05_F003,"Um, okay. Well, you can fly- file a claim. Where were you coming from?",neutral,0,3.0,2.3333,2.6667,Ses05,Ses05F,4.3,70,14,True
iemocap_train_04679,Ses05M_impro05_F004,"So, within the country, though? umm",neutral,0,3.0,2.6667,3.0,Ses05,Ses05F,3.0299375,35,6,True
iemocap_train_04680,Ses05M_impro05_F005,"Yeah, well the chances of it being lost forever, you know, are slight because -- -- you were in the --",neutral,0,3.0,2.0,2.6667,Ses05,Ses05F,7.3499375,102,21,True
iemocap_train_04681,Ses05M_impro05_F006,"Well, I mean, you know that happens pretty often that sometimes baggage -- -- gets lost.",neutral,0,3.0,2.6667,3.0,Ses05,Ses05F,5.43,88,16,True
iemocap_train_04682,Ses05M_impro05_F007,yeah.,neutral,0,3.0,2.6667,2.3333,Ses05,Ses05F,1.1899375,5,1,True
iemocap_train_04683,Ses05M_impro05_F008,Okay.,neutral,0,3.0,1.6667,2.0,Ses05,Ses05F,1.2399375,5,1,True
iemocap_train_04684,Ses05M_impro05_F009,Did you have insurance on your flight?,neutral,0,3.0,2.0,2.6667,Ses05,Ses05F,4.0199375,38,7,True
iemocap_train_04685,Ses05M_impro05_F010,"No, you have to buy it now. It's like thirty dollar extra.",neutral,0,3.0,1.6667,2.6667,Ses05,Ses05F,4.07,58,12,True
iemocap_train_04686,Ses05M_impro05_F011,"well, it's something that worth",neutral,0,3.0,2.3333,2.3333,Ses05,Ses05F,2.8999375,31,5,True
iemocap_train_04687,Ses05M_impro05_F012,"yeah, I don't know.",neutral,0,3.0,2.0,2.0,Ses05,Ses05F,1.8399375,19,4,True
iemocap_train_04688,Ses05M_impro05_F013,Chances are it's probably just you know -- taking time being um- unloaded from the airplane.,neutral,0,3.0,2.0,2.6667,Ses05,Ses05F,6.8,92,16,True
iemocap_train_04689,Ses05M_impro05_F014,"Um, well, there's not much I can do. I can, you can file this report and we'll call you when it comes in.",neutral,0,2.3333,2.3333,2.6667,Ses05,Ses05F,8.3899375,105,23,True
iemocap_train_04690,Ses05M_impro05_F015,wow.,neutral,0,2.3333,2.0,2.0,Ses05,Ses05F,1.66,4,1,True
iemocap_train_04691,Ses05M_impro05_F016,"Wow. Well, that's really important, obviously. But, um --",neutral,0,3.0,2.0,2.3333,Ses05,Ses05F,5.8999375,57,9,True
iemocap_train_04692,Ses05M_impro05_F017,"Uh- Actually, I don't know that that's legal. Um- it is the issue",neutral,0,3.0,3.0,2.6667,Ses05,Ses05F,5.79,65,13,True
iemocap_train_04693,Ses05M_impro05_F018,"Yeah I mean, Your bag might have been confiscated because it's --",neutral,0,3.0,3.3333,3.0,Ses05,Ses05F,3.4,65,12,True
iemocap_train_04694,Ses05M_impro05_F019,-- it's a biohazard. so- um,neutral,0,2.6667,2.3333,2.6667,Ses05,Ses05F,2.8,27,6,True
iemocap_train_04695,Ses05M_impro05_F020,Yeah. Let me just call security.,neutral,0,3.3333,2.3333,2.6667,Ses05,Ses05F,3.7099375,32,6,True
iemocap_train_04696,Ses05M_impro05_F021,[LAUGHTER] Okay. Hold on.,neutral,0,4.3333,3.3333,2.0,Ses05,Ses05F,1.4099375,25,4,True
iemocap_train_04697,Ses05M_impro06_F002,"Oh, I'm so sorry",sad,2,2.0,2.5,1.5,Ses05,Ses05F,2.6399375,16,4,True
iemocap_train_04698,Ses05M_impro06_F003,"Oh, my gosh.",sad,2,2.0,3.0,1.5,Ses05,Ses05F,1.7099375,12,3,True
iemocap_train_04699,Ses05M_impro06_F004,What did he do?,sad,2,2.5,2.0,2.0,Ses05,Ses05F,1.6899375,15,4,True
iemocap_train_04700,Ses05M_impro06_F005,Yeah. I'm so sorry.,sad,2,2.0,2.0,2.0,Ses05,Ses05F,2.0199375,19,4,True
iemocap_train_04701,Ses05M_impro06_F006,You guys have been-,sad,2,2.0,2.5,1.5,Ses05,Ses05F,2.1199375,19,4,True
iemocap_train_04702,Ses05M_impro06_F007,I'm sorry. I-,sad,2,2.0,2.5,1.5,Ses05,Ses05F,1.98,13,3,True
iemocap_train_04703,Ses05M_impro06_F008,"Wow, Ryan I know that you are hurting right now but I don't think you always feel like that.",sad,2,2.0,3.0,2.5,Ses05,Ses05F,7.11075,92,19,True
iemocap_train_04704,Ses05M_impro06_F009,Yeah. I understand. I think it's really healthy to grieve.,sad,2,2.0,2.0,2.5,Ses05,Ses05F,4.4799375,58,10,True
iemocap_train_04705,Ses05M_impro06_F010,If there's anything I can do to be there for you.,sad,2,2.0,3.0,2.5,Ses05,Ses05F,3.1299375,49,11,True
iemocap_train_04706,Ses05M_impro07_F000,What?,happy,3,4.0,3.0,2.0,Ses05,Ses05F,1.2199375,5,1,True
iemocap_train_04707,Ses05M_impro07_F001,"Oh, for real?",happy,3,4.0,3.5,2.0,Ses05,Ses05F,1.36,13,3,True
iemocap_train_04708,Ses05M_impro07_F003,"oh,I'm so glad.",happy,3,4.5,2.5,2.0,Ses05,Ses05F,2.25,15,3,True
iemocap_train_04709,Ses05M_impro07_F004,What are you gonna study?,happy,3,4.0,3.0,2.0,Ses05,Ses05F,1.8,25,5,True
iemocap_train_04710,Ses05M_impro07_F005,Really? Are you doing the M.F.A. program?,happy,3,4.0,3.0,2.5,Ses05,Ses05F,2.6,41,7,True
iemocap_train_04711,Ses05M_impro07_F007,I heard it's so tough to get into.,happy,3,4.0,3.0,2.5,Ses05,Ses05F,2.5899375,34,8,True
iemocap_train_04712,Ses05M_impro07_F008,That's awesome.,happy,3,4.0,2.5,2.5,Ses05,Ses05F,1.74,15,2,True
iemocap_train_04713,Ses05M_impro07_F009,"Yeah, that's awesome.",happy,3,4.0,2.0,2.0,Ses05,Ses05F,1.9599375,21,3,True
iemocap_train_04714,Ses05M_impro07_F010,No.,neutral,0,4.0,2.0,2.5,Ses05,Ses05F,1.23,3,1,True
iemocap_train_04715,Ses05M_impro07_F011,"Uh huh. Yes, seriously, for years.",happy,3,4.0,3.0,2.5,Ses05,Ses05F,3.43,34,6,True
